epoch,step,train_loss
0,41,2.313445568084717
1,83,2.268258810043335
2,125,2.263521909713745
3,167,2.2518985271453857
4,209,2.2336971759796143
5,251,2.272529363632202
6,293,2.2306275367736816
7,335,2.2324438095092773
8,377,2.205641508102417
9,419,2.1969640254974365
10,461,2.200443744659424
11,503,2.104233503341675
12,545,2.06998872756958
13,587,2.0406408309936523
14,629,2.0360779762268066
15,671,2.0308942794799805
16,713,1.987671971321106
17,755,1.9915138483047485
18,797,1.9717988967895508
19,839,1.968061923980713
20,881,1.9576066732406616
21,923,1.9697638750076294
22,965,1.937321662902832
23,1007,1.8925479650497437
24,1049,1.9256341457366943
25,1091,1.8868244886398315
26,1133,1.8661788702011108
27,1175,1.8855862617492676
28,1217,1.8098695278167725
29,1259,1.7813992500305176
30,1301,1.9099602699279785
31,1343,1.8695125579833984
32,1385,1.819422721862793
33,1427,1.7931073904037476
34,1469,1.8009806871414185
35,1511,1.7646174430847168
36,1553,1.7568427324295044
37,1595,1.6593888998031616
38,1637,1.75385582447052
39,1679,1.6934303045272827
40,1721,1.6553184986114502
41,1763,1.633547306060791
42,1805,1.6589055061340332
43,1847,1.607832908630371
44,1889,1.588611364364624
45,1931,1.6274213790893555
46,1973,1.569518804550171
47,2015,1.5756232738494873
48,2057,1.6231108903884888
49,2099,1.546225666999817
50,2141,1.5111901760101318
51,2183,1.5393915176391602
52,2225,1.4820592403411865
53,2267,1.4977269172668457
54,2309,1.50124192237854
55,2351,1.4807146787643433
56,2393,1.4401304721832275
57,2435,1.4528727531433105
58,2477,1.4428846836090088
59,2519,1.3994126319885254
60,2561,1.387190818786621
61,2603,1.4048579931259155
62,2645,1.4191992282867432
63,2687,1.3610260486602783
64,2729,1.3928797245025635
65,2771,1.3643988370895386
66,2813,1.2913734912872314
67,2855,1.3570953607559204
68,2897,1.325239896774292
69,2939,1.3331626653671265
70,2981,1.3180906772613525
71,3023,1.2794535160064697
72,3065,1.3241424560546875
73,3107,1.2715739011764526
74,3149,1.2661073207855225
75,3191,1.2964407205581665
76,3233,1.256730079650879
77,3275,1.247215747833252
78,3317,1.2258524894714355
79,3359,1.2096034288406372
80,3401,1.163780689239502
81,3443,1.1887564659118652
82,3485,1.1566667556762695
83,3527,1.115513801574707
84,3569,1.1823269128799438
85,3611,1.1247256994247437
86,3653,1.0571317672729492
87,3695,1.082250714302063
88,3737,1.0114953517913818
89,3779,1.08187997341156
90,3821,1.0342003107070923
91,3863,0.9685149192810059
92,3905,0.9829993844032288
93,3947,0.9368973970413208
94,3989,1.0447741746902466
95,4031,0.9447004795074463
96,4073,0.9415119290351868
97,4115,0.9112524390220642
98,4157,0.9082810282707214
99,4199,0.9198204874992371
100,4241,0.9233132004737854
101,4283,0.8080859184265137
102,4325,0.9014927744865417
103,4367,0.9967679381370544
104,4409,0.879655122756958
105,4451,0.8480755090713501
106,4493,0.8023536205291748
107,4535,0.7565420866012573
108,4577,0.8024378418922424
109,4619,0.7484296560287476
110,4661,0.7597823739051819
111,4703,0.7898870706558228
112,4745,0.8840761780738831
113,4787,0.7677692174911499
114,4829,0.736515462398529
115,4871,0.7502789497375488
116,4913,0.7212947010993958
117,4955,0.7260823249816895
118,4997,0.7494109272956848
119,5039,0.8224141001701355
120,5081,0.7528310418128967
121,5123,0.6477761268615723
122,5165,0.8978580832481384
123,5207,0.6694366931915283
124,5249,0.7050378918647766
125,5291,0.6266211867332458
126,5333,0.7349286675453186
127,5375,0.6469507217407227
128,5417,0.6103360652923584
129,5459,0.4877113103866577
130,5501,0.5176829099655151
131,5543,0.5533332228660583
132,5585,0.4769001603126526
133,5627,0.4929170608520508
134,5669,0.48720431327819824
135,5711,0.5413101315498352
136,5753,0.5366417169570923
137,5795,0.45787766575813293
138,5837,0.41493359208106995
139,5879,0.4556977152824402
140,5921,0.47359833121299744
141,5963,0.4107044041156769
142,6005,0.47147852182388306
143,6047,0.5234858393669128
144,6089,0.49507737159729004
145,6131,0.42579495906829834
146,6173,0.5109325647354126
147,6215,0.585061252117157
148,6257,0.39364051818847656
149,6299,0.29302218556404114
