epoch,step,train_loss
213,13481,0.07547587901353836
214,13544,0.08639447391033173
215,13607,0.09718047082424164
216,13670,0.08515167236328125
217,13733,0.07799605280160904
218,13796,0.07755538821220398
219,13859,0.0868910700082779
220,13922,0.0964040607213974
221,13985,0.08058980107307434
222,14048,0.06810833513736725
223,14111,0.07588425278663635
224,14174,0.18292514979839325
225,14237,0.08422590792179108
226,14300,0.07816110551357269
227,14363,0.09160350263118744
228,14426,0.07268136739730835
229,14489,0.08130010217428207
230,14552,0.10288349539041519
231,14615,0.07217799872159958
232,14678,0.103876493871212
233,14741,0.08794835209846497
234,14804,0.06915134936571121
235,14867,0.094972625374794
236,14930,0.064728744328022
237,14993,0.08391553163528442
238,15056,0.09137893468141556
239,15119,0.09438686072826385
240,15182,0.09610606729984283
241,15245,0.0913178101181984
242,15308,0.07921326905488968
243,15371,0.08342432975769043
244,15434,0.06685615330934525
245,15497,0.07599608600139618
246,15560,0.0632958933711052
247,15623,0.08964905142784119
248,15686,0.0615076906979084
249,15749,0.07695427536964417
