epoch,step,train_loss
0,41,2.333559036254883
1,83,2.195483922958374
2,125,2.1440999507904053
3,167,2.1048831939697266
4,209,2.0833756923675537
5,251,2.0870349407196045
6,293,2.0951662063598633
7,335,2.0897507667541504
8,377,2.038933753967285
9,419,1.9683668613433838
10,461,2.008833885192871
11,503,1.9166464805603027
12,545,1.9223673343658447
13,587,1.9251275062561035
14,629,1.8627671003341675
15,671,1.9260882139205933
16,713,1.9003856182098389
17,755,1.9122077226638794
18,797,1.950134038925171
19,839,1.9081209897994995
20,881,1.84348464012146
21,923,1.8888355493545532
22,965,1.8899166584014893
23,1007,1.8528378009796143
24,1049,1.8336176872253418
25,1091,1.756779432296753
26,1133,1.764743447303772
27,1175,1.7811040878295898
28,1217,1.7944976091384888
29,1259,1.7915303707122803
30,1301,1.7515079975128174
31,1343,1.7654904127120972
32,1385,1.7678996324539185
33,1427,1.7862035036087036
34,1469,1.7584199905395508
35,1511,1.7003138065338135
36,1553,1.7033982276916504
37,1595,1.6681582927703857
38,1637,1.6837607622146606
39,1679,1.6640489101409912
40,1721,1.6788339614868164
41,1763,1.6841299533843994
42,1805,1.6493089199066162
43,1847,1.6967275142669678
44,1889,1.591932773590088
45,1931,1.5854793787002563
46,1973,1.5670989751815796
47,2015,1.5324077606201172
48,2057,1.5291610956192017
49,2099,1.5165181159973145
50,2141,1.4847450256347656
51,2183,1.5411227941513062
52,2225,1.5450745820999146
53,2267,1.4729983806610107
54,2309,1.4257361888885498
55,2351,1.492708444595337
56,2393,1.5108588933944702
57,2435,1.4753777980804443
58,2477,1.4312001466751099
59,2519,1.4402687549591064
60,2561,1.3438721895217896
61,2603,1.3812048435211182
62,2645,1.436105489730835
63,2687,1.5590832233428955
64,2729,1.4748222827911377
65,2771,1.3704097270965576
66,2813,1.4169824123382568
67,2855,1.3195116519927979
68,2897,1.2550040483474731
69,2939,1.2232714891433716
70,2981,1.2476929426193237
71,3023,1.2622607946395874
72,3065,1.2385724782943726
73,3107,1.2094711065292358
74,3149,1.181769609451294
75,3191,1.2148364782333374
76,3233,1.1906055212020874
77,3275,1.2304580211639404
78,3317,1.1723103523254395
79,3359,1.147325873374939
80,3401,1.1006982326507568
81,3443,1.0912418365478516
82,3485,1.0542970895767212
83,3527,1.1118148565292358
84,3569,1.0338246822357178
85,3611,1.0630501508712769
86,3653,1.1271185874938965
87,3695,1.1230660676956177
88,3737,1.053454041481018
89,3779,1.0733749866485596
90,3821,0.9622941017150879
91,3863,0.9751338362693787
92,3905,1.0381832122802734
93,3947,0.9679414629936218
94,3989,0.9936952590942383
95,4031,0.9091638922691345
96,4073,0.9828133583068848
97,4115,0.9866116642951965
98,4157,0.9258675575256348
99,4199,1.0086058378219604
100,4241,0.9329351782798767
101,4283,0.9265707731246948
102,4325,0.8456007838249207
103,4367,0.8897933959960938
104,4409,0.8802106380462646
105,4451,0.7928569912910461
106,4493,0.8116341233253479
107,4535,0.8600379824638367
108,4577,0.8082412481307983
109,4619,0.7943137288093567
110,4661,0.7827495336532593
111,4703,0.7264110445976257
112,4745,0.777197539806366
113,4787,0.7020250558853149
114,4829,0.7882595062255859
115,4871,0.7629657983779907
116,4913,0.7308784127235413
117,4955,0.7812926173210144
118,4997,0.7189809679985046
119,5039,0.7208406329154968
120,5081,0.6686850190162659
121,5123,0.7085409164428711
122,5165,0.6946424841880798
123,5207,0.6899276375770569
124,5249,0.6313794255256653
125,5291,0.7196947336196899
126,5333,0.6742907762527466
127,5375,0.6709031462669373
128,5417,0.7252029776573181
129,5459,0.7007154822349548
130,5501,0.6479040384292603
131,5543,0.7097162008285522
132,5585,0.664122462272644
133,5627,0.6758156418800354
134,5669,0.7162104845046997
135,5711,0.7152349948883057
136,5753,0.6913920044898987
137,5795,0.6628336310386658
138,5837,0.6308190822601318
139,5879,0.6575239300727844
