epoch,step,train_loss
0,62,2.273503303527832
1,125,2.1642909049987793
2,188,2.030726194381714
3,251,1.8807317018508911
4,314,1.744712233543396
5,377,1.5911141633987427
6,440,1.5216766595840454
7,503,1.391514539718628
8,566,1.310367465019226
9,629,1.1906797885894775
10,692,1.101011872291565
11,755,0.9825748205184937
12,818,0.94874507188797
13,881,0.8038206100463867
14,944,0.7491292953491211
15,1007,0.6203148365020752
16,1070,0.5923908352851868
17,1133,0.5072043538093567
18,1196,0.41001617908477783
19,1259,0.3796690106391907
20,1322,0.30144187808036804
21,1385,0.2562316358089447
22,1448,0.22912508249282837
23,1511,0.21560251712799072
24,1574,0.2026074230670929
25,1637,0.13334926962852478
26,1700,0.10790717601776123
27,1763,0.1832529604434967
28,1826,0.1618276834487915
29,1889,0.10060982406139374
30,1952,0.1050051599740982
31,2015,0.07005922496318817
32,2078,0.08159613609313965
33,2141,0.08268757164478302
34,2204,0.08942326158285141
35,2267,0.09264346212148666
36,2330,0.08012834936380386
37,2393,0.05116328224539757
38,2456,0.07008563727140427
39,2519,0.04044049233198166
40,2582,0.02774639241397381
41,2645,0.02360994555056095
42,2708,0.03924275562167168
43,2771,0.030117550864815712
44,2834,0.021287236362695694
45,2897,0.019572313874959946
46,2960,0.014994644559919834
47,3023,0.017963554710149765
48,3086,0.022507617250084877
49,3149,0.01515947375446558
50,3212,0.02086642198264599
51,3275,0.014757461845874786
52,3338,0.010944117791950703
53,3401,0.010597256012260914
54,3464,0.025841206312179565
55,3527,0.01743561029434204
56,3590,0.013026174157857895
57,3653,0.016846971586346626
58,3716,0.013135779649019241
59,3779,0.013227817602455616
60,3842,0.009457855485379696
61,3905,0.008780056610703468
62,3968,0.010861655697226524
63,4031,0.014323576353490353
64,4094,0.010867225006222725
65,4157,0.008400636725127697
66,4220,0.006469555664807558
67,4283,0.008360184729099274
68,4346,0.007304680533707142
69,4409,0.007235032040625811
70,4472,0.005744574125856161
71,4535,0.007502604741603136
72,4598,0.006122463848441839
73,4661,0.007165978662669659
74,4724,0.00767676904797554
75,4787,0.009089085273444653
