epoch,step,train_loss
0,41,3.6223442554473877
1,83,2.3034045696258545
2,125,2.2779974937438965
3,167,2.2701215744018555
4,209,2.272432327270508
5,251,2.25734543800354
6,293,2.259766101837158
7,335,2.255600690841675
8,377,2.257016897201538
9,419,2.2837581634521484
10,461,2.2449750900268555
11,503,2.257636785507202
12,545,2.261265277862549
13,587,2.2525970935821533
14,629,2.2396793365478516
15,671,2.259526491165161
16,713,2.2435288429260254
17,755,2.2065889835357666
18,797,2.142617702484131
19,839,2.0506279468536377
20,881,2.0431230068206787
21,923,1.9541035890579224
22,965,1.9936097860336304
23,1007,1.9457484483718872
24,1049,1.9849071502685547
25,1091,1.9191505908966064
26,1133,1.9098094701766968
27,1175,1.8933223485946655
28,1217,1.8486512899398804
29,1259,1.8062918186187744
30,1301,1.8002409934997559
31,1343,1.7303932905197144
32,1385,1.7010197639465332
33,1427,1.6995391845703125
34,1469,1.6350129842758179
35,1511,1.6125959157943726
36,1553,1.6101590394973755
37,1595,1.6042011976242065
38,1637,1.5827528238296509
39,1679,1.5821726322174072
40,1721,1.5141572952270508
41,1763,1.4781705141067505
42,1805,1.5201027393341064
43,1847,1.4907423257827759
44,1889,1.438813328742981
45,1931,1.4565843343734741
46,1973,1.402381181716919
47,2015,1.4039607048034668
48,2057,1.3977075815200806
49,2099,1.3196934461593628
50,2141,1.244937539100647
51,2183,1.3121849298477173
52,2225,1.311035394668579
53,2267,1.3086860179901123
54,2309,1.225242257118225
55,2351,1.1878948211669922
56,2393,1.171299695968628
57,2435,1.1787000894546509
58,2477,1.132386565208435
59,2519,1.1305263042449951
60,2561,1.0560853481292725
61,2603,1.0259268283843994
62,2645,1.063731074333191
63,2687,1.0009015798568726
64,2729,0.9875450730323792
65,2771,0.9732351899147034
66,2813,0.9741349816322327
67,2855,0.9623895287513733
68,2897,0.9311487674713135
69,2939,0.8653672337532043
70,2981,0.8777636885643005
71,3023,0.8474896550178528
72,3065,0.8367668390274048
73,3107,0.8050573468208313
74,3149,0.7697550654411316
75,3191,0.7775377035140991
76,3233,0.741356611251831
77,3275,0.7515986561775208
78,3317,0.7510382533073425
79,3359,0.6328514218330383
80,3401,0.586148202419281
81,3443,0.6654331684112549
82,3485,0.5909955501556396
83,3527,0.627012312412262
84,3569,0.5954848527908325
85,3611,0.630549967288971
86,3653,0.5664594769477844
87,3695,0.5851311087608337
88,3737,0.4926743507385254
89,3779,0.5741734504699707
90,3821,0.48306959867477417
91,3863,0.4817022681236267
92,3905,0.449221134185791
93,3947,0.4489249587059021
94,3989,0.4272652566432953
95,4031,0.4371618330478668
96,4073,0.3957115709781647
97,4115,0.4160771667957306
98,4157,0.49056825041770935
99,4199,0.3594132661819458
100,4241,0.4608502984046936
101,4283,0.28244930505752563
102,4325,0.32978394627571106
103,4367,0.32872816920280457
104,4409,0.43352010846138
105,4451,0.44576340913772583
106,4493,0.3308553397655487
107,4535,0.2935258150100708
108,4577,0.23339739441871643
109,4619,0.16039350628852844
110,4661,0.14482468366622925
111,4703,0.17239339649677277
112,4745,0.1384475976228714
113,4787,0.193678081035614
114,4829,0.2293616086244583
115,4871,0.1548641175031662
116,4913,0.14084380865097046
117,4955,0.10451074689626694
118,4997,0.0988609567284584
119,5039,0.12053949385881424
120,5081,0.10793270170688629
121,5123,0.10777871310710907
122,5165,0.19384512305259705
123,5207,0.09397073090076447
124,5249,0.13327212631702423
125,5291,0.1183551549911499
126,5333,0.07287023961544037
127,5375,0.14788372814655304
128,5417,0.11940240114927292
129,5459,0.09891092777252197
130,5501,0.08796651661396027
131,5543,0.11983458697795868
132,5585,0.10980522632598877
133,5627,0.11632809042930603
134,5669,0.06732206046581268
135,5711,0.0705500990152359
136,5753,0.07963994145393372
137,5795,0.05032726749777794
138,5837,0.07426349073648453
139,5879,0.057777926325798035
140,5921,0.06664162129163742
141,5963,0.06008555367588997
142,6005,0.07080640643835068
143,6047,0.08256959170103073
144,6089,0.06268789619207382
145,6131,0.043287891894578934
146,6173,0.026014642789959908
147,6215,0.03735034540295601
148,6257,0.04112466424703598
149,6299,0.034485410898923874
