epoch,step,train_loss
0,31,2.3408548831939697
1,63,2.2901580333709717
2,95,2.2802083492279053
3,127,2.262864351272583
4,159,2.234424114227295
5,191,2.1936440467834473
6,223,2.178321361541748
7,255,2.1417200565338135
8,287,2.1436901092529297
9,319,2.090759515762329
10,351,2.07143235206604
11,383,2.1116480827331543
12,415,2.0482897758483887
13,447,2.0130221843719482
14,479,1.997885823249817
15,511,1.9851130247116089
16,543,1.9662775993347168
17,575,1.8927388191223145
18,607,1.7822067737579346
19,639,1.7854819297790527
20,671,1.7455192804336548
21,703,1.711368203163147
22,735,1.7399885654449463
23,767,1.654056429862976
24,799,1.689582109451294
25,831,1.669052004814148
26,863,1.6043121814727783
27,895,1.5738232135772705
28,927,1.6098310947418213
29,959,1.6001209020614624
30,991,1.5251539945602417
31,1023,1.5340434312820435
32,1055,1.5637956857681274
33,1087,1.5065242052078247
34,1119,1.5030936002731323
35,1151,1.4171704053878784
36,1183,1.440073847770691
37,1215,1.3732320070266724
38,1247,1.395311951637268
39,1279,1.3969048261642456
40,1311,1.366549015045166
41,1343,1.396795630455017
42,1375,1.3449184894561768
43,1407,1.2912474870681763
44,1439,1.2614878416061401
45,1471,1.268035650253296
46,1503,1.2433468103408813
47,1535,1.2481935024261475
48,1567,1.2569981813430786
49,1599,1.2583930492401123
50,1631,1.2047802209854126
51,1663,1.1853997707366943
52,1695,1.224757194519043
53,1727,1.2393245697021484
54,1759,1.1270833015441895
55,1791,1.1523553133010864
56,1823,1.1122788190841675
57,1855,1.076180338859558
58,1887,1.1340887546539307
59,1919,1.078239917755127
60,1951,1.099410057067871
61,1983,1.124930500984192
62,2015,1.078886866569519
63,2047,1.0922749042510986
64,2079,1.0337257385253906
65,2111,0.9206476807594299
66,2143,0.9302151203155518
67,2175,0.8411369919776917
68,2207,0.8290472030639648
69,2239,0.8312239050865173
70,2271,0.8090218305587769
71,2303,0.7805523872375488
72,2335,0.806317150592804
73,2367,0.815526008605957
74,2399,0.7636818885803223
75,2431,0.6587316393852234
76,2463,0.711014986038208
77,2495,0.685187578201294
78,2527,0.6310849189758301
79,2559,0.6864723563194275
80,2591,0.6640591621398926
81,2623,0.6508265137672424
82,2655,0.6071601510047913
83,2687,0.5879886746406555
84,2719,0.5305134654045105
85,2751,0.5790311098098755
86,2783,0.6087052226066589
87,2815,0.532634973526001
88,2847,0.5169135928153992
89,2879,0.5124185681343079
90,2911,0.5524058938026428
91,2943,0.4878532290458679
92,2975,0.4920673966407776
93,3007,0.5525805354118347
94,3039,0.5304403901100159
95,3071,0.49197447299957275
96,3103,0.4483025372028351
97,3135,0.46325215697288513
98,3167,0.5122640132904053
99,3199,0.4931778013706207
100,3231,0.5093942880630493
101,3263,0.5464325547218323
102,3295,0.4752546548843384
103,3327,0.4277360141277313
104,3359,0.3976860046386719
105,3391,0.38699400424957275
106,3423,0.40648508071899414
107,3455,0.3759988844394684
108,3487,0.3792320489883423
109,3519,0.4101680517196655
110,3551,0.3753688335418701
111,3583,0.4285675883293152
112,3615,0.345763236284256
113,3647,0.33140304684638977
114,3679,0.37431252002716064
115,3711,0.3494186997413635
116,3743,0.3362756073474884
117,3775,0.35652849078178406
118,3807,0.32770609855651855
119,3839,0.34463611245155334
120,3871,0.35756245255470276
121,3903,0.3666806221008301
122,3935,0.3709561228752136
123,3967,0.35719069838523865
124,3999,0.3467496931552887
125,4031,0.31502726674079895
126,4063,0.3523457646369934
127,4095,0.3233119547367096
128,4127,0.31370893120765686
129,4159,0.3254496455192566
130,4191,0.3062184751033783
131,4223,0.29086485505104065
132,4255,0.30022987723350525
133,4287,0.2677762508392334
134,4319,0.29650384187698364
135,4351,0.28691327571868896
136,4383,0.35529500246047974
137,4415,0.2794327735900879
138,4447,0.28919878602027893
139,4479,0.31390342116355896
140,4511,0.3036597669124603
141,4543,0.2921600043773651
142,4575,0.29341772198677063
143,4607,0.2692602276802063
144,4639,0.31147927045822144
145,4671,0.3313271999359131
146,4703,0.31446748971939087
147,4735,0.26093950867652893
148,4767,0.3330906927585602
149,4799,0.30220815539360046
150,4831,0.34265467524528503
151,4863,0.2875767946243286
152,4895,0.344154953956604
153,4927,0.33346807956695557
154,4959,0.35116663575172424
155,4991,0.291953444480896
156,5023,0.3437179625034332
157,5055,0.29243311285972595
158,5087,0.2932191491127014
159,5119,0.2921066880226135
160,5151,0.28074783086776733
161,5183,0.3278977870941162
162,5215,0.2572857737541199
