epoch,step,train_loss
0,31,4.5057854652404785
1,63,2.2692925930023193
2,95,2.2333624362945557
3,127,2.2055246829986572
4,159,2.159175395965576
5,191,2.1164357662200928
6,223,2.0549473762512207
7,255,2.056757926940918
8,287,2.0589962005615234
9,319,2.037277936935425
10,351,2.0119845867156982
11,383,1.985150694847107
12,415,2.039339303970337
13,447,1.99595308303833
14,479,1.951328992843628
15,511,1.9233160018920898
16,543,1.8632837533950806
17,575,2.098961353302002
18,607,2.010075569152832
19,639,1.9410483837127686
20,671,1.9473042488098145
21,703,1.907989263534546
22,735,1.8558481931686401
23,767,1.8816297054290771
24,799,1.8978009223937988
25,831,1.8052994012832642
26,863,1.7695931196212769
27,895,1.6751973628997803
28,927,1.6308542490005493
29,959,1.60604989528656
30,991,1.557692050933838
31,1023,1.551255226135254
32,1055,1.5393911600112915
33,1087,1.4424818754196167
34,1119,1.47422456741333
35,1151,1.35746169090271
36,1183,1.3867182731628418
37,1215,1.3955127000808716
38,1247,1.4183982610702515
39,1279,1.2624520063400269
40,1311,1.345841407775879
41,1343,1.3847512006759644
42,1375,1.2395907640457153
43,1407,1.151968002319336
44,1439,1.2163710594177246
45,1471,1.1647382974624634
46,1503,1.2043795585632324
47,1535,1.0762735605239868
48,1567,1.0025126934051514
49,1599,1.0217163562774658
50,1631,0.8594309687614441
51,1663,0.9212168455123901
52,1695,1.0210367441177368
53,1727,0.9648283123970032
54,1759,0.8620702624320984
55,1791,0.9118674993515015
56,1823,0.7608842849731445
57,1855,0.78606116771698
58,1887,0.8516898155212402
59,1919,0.7482193112373352
60,1951,0.6873030066490173
61,1983,0.8932135701179504
62,2015,0.7281738519668579
63,2047,0.59835284948349
64,2079,0.5569712519645691
65,2111,0.5817645192146301
66,2143,0.6101470589637756
67,2175,0.5602455139160156
68,2207,0.6016038060188293
69,2239,0.43381601572036743
70,2271,0.4999881982803345
71,2303,0.48687267303466797
72,2335,0.5402534008026123
73,2367,0.4257173538208008
74,2399,0.49177318811416626
75,2431,0.5060251355171204
76,2463,0.49588072299957275
77,2495,0.4136177599430084
78,2527,0.2694346010684967
79,2559,0.3502558767795563
80,2591,0.34145039319992065
81,2623,0.4463839828968048
82,2655,0.3459533154964447
83,2687,0.30304673314094543
84,2719,0.37099501490592957
85,2751,0.40946242213249207
86,2783,0.2217564880847931
87,2815,0.19532664120197296
88,2847,0.18421432375907898
89,2879,0.18774612247943878
90,2911,0.2556001842021942
91,2943,0.15795600414276123
92,2975,0.17352643609046936
93,3007,0.1993023306131363
94,3039,0.13452868163585663
95,3071,0.16005761921405792
96,3103,0.14032821357250214
97,3135,0.16437135636806488
98,3167,0.14914332330226898
99,3199,0.16898319125175476
100,3231,0.12099415808916092
101,3263,0.17567777633666992
102,3295,0.1572435349225998
103,3327,0.10506865382194519
104,3359,0.12777194380760193
105,3391,0.16305074095726013
106,3423,0.15383487939834595
107,3455,0.13353566825389862
108,3487,0.1571917086839676
109,3519,0.1642221063375473
110,3551,0.12504008412361145
111,3583,0.08945176750421524
112,3615,0.07590842247009277
113,3647,0.09014635533094406
114,3679,0.10190513730049133
115,3711,0.20121747255325317
116,3743,0.11755961179733276
117,3775,0.09010573476552963
118,3807,0.0680156871676445
119,3839,0.07514382153749466
120,3871,0.06863370537757874
121,3903,0.06290753930807114
122,3935,0.08020082116127014
123,3967,0.05440029501914978
124,3999,0.0574597530066967
125,4031,0.05784269794821739
126,4063,0.07509179413318634
127,4095,0.05715746432542801
128,4127,0.04692276567220688
129,4159,0.06336578726768494
130,4191,0.04789482429623604
131,4223,0.07688844203948975
132,4255,0.07009342312812805
133,4287,0.043867774307727814
134,4319,0.08028315752744675
135,4351,0.11265172809362411
136,4383,0.08377327024936676
137,4415,0.08607648313045502
138,4447,0.09452082216739655
139,4479,0.05805804952979088
140,4511,0.055234890431165695
141,4543,0.049840133637189865
142,4575,0.05957299843430519
143,4607,0.10436061769723892
144,4639,0.058653268963098526
145,4671,0.04797784611582756
146,4703,0.046334583312273026
147,4735,0.05999986454844475
148,4767,0.0566321425139904
149,4799,0.0416744090616703
