epoch,step,train_loss
0,31,2.3317410945892334
1,63,2.304326295852661
2,95,2.291569709777832
3,127,2.277519702911377
4,159,2.272075653076172
5,191,2.236415386199951
6,223,2.212050437927246
7,255,2.2081780433654785
8,287,2.192340850830078
9,319,2.1864569187164307
10,351,2.18056321144104
11,383,2.188854694366455
12,415,2.1916112899780273
13,447,2.1864428520202637
14,479,2.1727354526519775
15,511,2.146034002304077
16,543,2.1624391078948975
17,575,2.146627902984619
18,607,2.0366857051849365
19,639,2.0732123851776123
20,671,2.065593957901001
21,703,2.044191598892212
22,735,2.024432897567749
23,767,2.0137851238250732
24,799,1.9386496543884277
25,831,1.9880180358886719
26,863,1.8707647323608398
27,895,1.8852746486663818
28,927,1.8253819942474365
29,959,1.7984676361083984
30,991,1.8327112197875977
31,1023,1.741857886314392
32,1055,1.7238686084747314
33,1087,1.6950454711914062
34,1119,1.6486090421676636
35,1151,1.7399176359176636
36,1183,1.7001723051071167
37,1215,1.724037766456604
38,1247,1.6644690036773682
39,1279,1.711673617362976
40,1311,1.6228976249694824
41,1343,1.5850075483322144
42,1375,1.5553468465805054
43,1407,1.5511846542358398
44,1439,1.5326558351516724
45,1471,1.488155484199524
46,1503,1.4661815166473389
47,1535,1.4196884632110596
48,1567,1.4194917678833008
49,1599,1.3905001878738403
50,1631,1.4484226703643799
51,1663,1.3457653522491455
52,1695,1.3140395879745483
53,1727,1.3072092533111572
54,1759,1.2442952394485474
55,1791,1.3065677881240845
56,1823,1.2261770963668823
57,1855,1.2381969690322876
58,1887,1.2237217426300049
59,1919,1.2264642715454102
60,1951,1.2125462293624878
61,1983,1.148317575454712
62,2015,1.0610828399658203
63,2047,1.1361833810806274
64,2079,1.1647404432296753
65,2111,1.1886318922042847
66,2143,1.0138577222824097
67,2175,1.0796452760696411
68,2207,1.0052076578140259
69,2239,0.9737533926963806
70,2271,0.9926992654800415
71,2303,0.9548799395561218
72,2335,0.9153695106506348
73,2367,0.8932331204414368
74,2399,0.8402519226074219
75,2431,0.8686811327934265
76,2463,0.805747926235199
77,2495,0.7846237421035767
78,2527,0.793907105922699
79,2559,0.7690533995628357
80,2591,0.7569488286972046
81,2623,0.7268531918525696
82,2655,0.6663082838058472
83,2687,0.695709764957428
84,2719,0.71541827917099
85,2751,0.8352339267730713
86,2783,0.8001397252082825
87,2815,0.6884443163871765
88,2847,0.6559447646141052
89,2879,0.6944465637207031
90,2911,0.8404728770256042
91,2943,0.6655901670455933
92,2975,0.5833602547645569
93,3007,0.4960266053676605
94,3039,0.5823467969894409
95,3071,0.8841034173965454
96,3103,0.7221801280975342
97,3135,0.6738370656967163
98,3167,0.5908989906311035
99,3199,0.5709194540977478
100,3231,0.4610041379928589
101,3263,0.37845632433891296
102,3295,0.34278756380081177
103,3327,0.3703209459781647
104,3359,0.40077725052833557
105,3391,0.43156951665878296
106,3423,0.3909617066383362
107,3455,0.3433542251586914
108,3487,0.2952316701412201
109,3519,0.2923767566680908
110,3551,0.2975976765155792
111,3583,0.27928900718688965
112,3615,0.2799088656902313
113,3647,0.3087165057659149
114,3679,0.2842876613140106
115,3711,0.2861216366291046
116,3743,0.25748226046562195
117,3775,0.28113266825675964
118,3807,0.23866191506385803
119,3839,0.258112370967865
120,3871,0.25419044494628906
121,3903,0.256216824054718
122,3935,0.2713988721370697
123,3967,0.3008936643600464
124,3999,0.5067591071128845
125,4031,0.3263905942440033
126,4063,0.28600600361824036
127,4095,0.29532524943351746
128,4127,0.24953341484069824
129,4159,0.24231107532978058
130,4191,0.23746831715106964
131,4223,0.18462175130844116
132,4255,0.20480617880821228
133,4287,0.2212182730436325
134,4319,0.22255438566207886
135,4351,0.22376084327697754
136,4383,0.2476080358028412
137,4415,0.3116631805896759
138,4447,0.24906300008296967
139,4479,0.25374355912208557
140,4511,0.2120417058467865
141,4543,0.20973321795463562
142,4575,0.23781539499759674
143,4607,0.2310282588005066
144,4639,0.20495668053627014
145,4671,0.21307538449764252
146,4703,0.21984729170799255
