epoch,step,train_loss
0,31,2.2562928199768066
1,63,2.0518412590026855
2,95,1.8389265537261963
3,127,1.7351937294006348
4,159,1.5054090023040771
5,191,1.4676320552825928
6,223,1.3438694477081299
7,255,1.313731074333191
8,287,1.253118872642517
9,319,1.1764073371887207
10,351,1.1145211458206177
11,383,0.9863107204437256
12,415,0.9877740740776062
13,447,0.9381398558616638
14,479,0.9545024633407593
15,511,0.9768050909042358
16,543,0.9036211371421814
17,575,0.7087464928627014
18,607,0.7806470990180969
19,639,0.8036266565322876
20,671,0.703852653503418
21,703,0.5424491763114929
22,735,0.5829752683639526
23,767,0.48691362142562866
24,799,0.4370444715023041
25,831,0.5335092544555664
26,863,0.6305136680603027
27,895,0.4617787003517151
28,927,0.3206899166107178
29,959,0.3161647915840149
30,991,0.4415737986564636
31,1023,0.5067670941352844
32,1055,0.363922119140625
33,1087,0.34236717224121094
34,1119,0.24329069256782532
35,1151,0.2159775346517563
36,1183,0.18277069926261902
37,1215,0.2683882415294647
38,1247,0.24041101336479187
39,1279,0.20658037066459656
40,1311,0.19849616289138794
41,1343,0.21438147127628326
42,1375,0.2139175832271576
43,1407,0.1331360787153244
44,1439,0.04745984077453613
45,1471,0.10228879004716873
46,1503,0.11576979607343674
47,1535,0.07704105228185654
48,1567,0.027333920821547508
49,1599,0.01983991079032421
50,1631,0.03613332286477089
51,1663,0.09680836647748947
52,1695,0.11915118992328644
53,1727,0.20227134227752686
54,1759,0.08020460605621338
55,1791,0.048671189695596695
56,1823,0.04127606377005577
57,1855,0.01567832939326763
58,1887,0.01568033918738365
59,1919,0.009538648650050163
60,1951,0.012174208648502827
61,1983,0.01008062157779932
62,2015,0.013658915646374226
63,2047,0.015359153039753437
64,2079,0.03805398568511009
65,2111,0.1402570903301239
66,2143,0.06994853168725967
67,2175,0.04973703250288963
68,2207,0.016150636598467827
69,2239,0.009041774086654186
70,2271,0.012947862036526203
71,2303,0.03166189044713974
72,2335,0.01950722746551037
73,2367,0.07369838654994965
74,2399,0.029973410069942474
